sequence_id	protein_id	gene_start	gene_end	gene_strand	pfam_id	deepbgc_score	in_cluster
NC_008095.1	NC_008095.1_NC_008095.1_6036	7624382	7625303	-1	PF00291	0.12205	0
NC_008095.1	NC_008095.1_NC_008095.1_6037	7625409	7626348	1	PF00126	0.093	0
NC_008095.1	NC_008095.1_NC_008095.1_6037	7625409	7626348	1	PF03466	0.09524	0
NC_008095.1	NC_008095.1_NC_008095.1_6038	7626506	7628351	-1	PF00723	0.14508	0
NC_008095.1	NC_008095.1_NC_008095.1_6039	7628503	7629589	-1	PF16912	0.18399	0
NC_008095.1	NC_008095.1_NC_008095.1_6039	7628503	7629589	-1	PF00107	0.20795	0
NC_008095.1	NC_008095.1_NC_008095.1_6039	7628503	7629589	-1	PF08240	0.23956	0
NC_008095.1	NC_008095.1_NC_008095.1_6041	7630110	7631136	1	PF00248	0.22086	0
NC_008095.1	NC_008095.1_NC_008095.1_6043	7632339	7632873	1	PF04542	0.19309	0
NC_008095.1	NC_008095.1_NC_008095.1_6045	7633570	7633996	1	PF08394	0.13691	0
NC_008095.1	NC_008095.1_NC_008095.1_6046	7634221	7635655	1	PF02321	0.21208	0
NC_008095.1	NC_008095.1_NC_008095.1_6047	7635651	7638795	1	PF00873	0.14287	0
NC_008095.1	NC_008095.1_NC_008095.1_6047	7635651	7638795	1	PF03176	0.16748	0
NC_008095.1	NC_008095.1_NC_008095.1_6048	7638775	7639900	1	PF16576	0.14499	0
NC_008095.1	NC_008095.1_NC_008095.1_6048	7638775	7639900	1	PF13533	0.12832	0
NC_008095.1	NC_008095.1_NC_008095.1_6048	7638775	7639900	1	PF13437	0.16895	0
NC_008095.1	NC_008095.1_NC_008095.1_6051	7642623	7644015	1	PF00909	0.15656	0
NC_008095.1	NC_008095.1_NC_008095.1_6052	7644090	7644774	-1	PF13673	0.13898	0
NC_008095.1	NC_008095.1_NC_008095.1_6052	7644090	7644774	-1	PF13508	0.14	0
NC_008095.1	NC_008095.1_NC_008095.1_6052	7644090	7644774	-1	PF00583	0.1366	0
NC_008095.1	NC_008095.1_NC_008095.1_6052	7644090	7644774	-1	PF08445	0.13578	0
NC_008095.1	NC_008095.1_NC_008095.1_6053	7644885	7646952	1	PF00069	0.17967	0
NC_008095.1	NC_008095.1_NC_008095.1_6053	7644885	7646952	1	PF07714	0.17985	0
NC_008095.1	NC_008095.1_NC_008095.1_6053	7644885	7646952	1	PF01636	0.21455	0
NC_008095.1	NC_008095.1_NC_008095.1_6056	7649007	7650423	1	PF03315	0.11523	0
NC_008095.1	NC_008095.1_NC_008095.1_6056	7649007	7650423	1	PF03313	0.08624	0
NC_008095.1	NC_008095.1_NC_008095.1_6057	7650546	7651206	1	PF10604	0.20479	0
NC_008095.1	NC_008095.1_NC_008095.1_6058	7651362	7653513	1	PF00199	0.12242	0
NC_008095.1	NC_008095.1_NC_008095.1_6058	7651362	7653513	1	PF06628	0.09634	0
NC_008095.1	NC_008095.1_NC_008095.1_6058	7651362	7653513	1	PF01965	0.08587	0
NC_008095.1	NC_008095.1_NC_008095.1_6060	7654642	7656355	-1	PF00474	0.09737	0
NC_008095.1	NC_008095.1_NC_008095.1_6062	7656527	7659011	-1	PF02585	0.15265	0
NC_008095.1	NC_008095.1_NC_008095.1_6063	7659252	7660779	1	PF10079	0.1362	0
NC_008095.1	NC_008095.1_NC_008095.1_6064	7660775	7661582	1	PF02585	0.20432	0
NC_008095.1	NC_008095.1_NC_008095.1_6065	7661578	7662742	1	PF13439	0.20117	0
NC_008095.1	NC_008095.1_NC_008095.1_6065	7661578	7662742	1	PF13579	0.22586	0
NC_008095.1	NC_008095.1_NC_008095.1_6065	7661578	7662742	1	PF13477	0.21657	0
NC_008095.1	NC_008095.1_NC_008095.1_6065	7661578	7662742	1	PF00534	0.28911	0
NC_008095.1	NC_008095.1_NC_008095.1_6065	7661578	7662742	1	PF13692	0.34338	0
NC_008095.1	NC_008095.1_NC_008095.1_6065	7661578	7662742	1	PF13524	0.38706	0
NC_008095.1	NC_008095.1_NC_008095.1_6066	7662762	7663611	-1	PF11138	0.33088	0
NC_008095.1	NC_008095.1_NC_008095.1_6067	7663838	7665131	1	PF13175	0.2183	0
NC_008095.1	NC_008095.1_NC_008095.1_6067	7663838	7665131	1	PF02463	0.24193	0
NC_008095.1	NC_008095.1_NC_008095.1_6067	7663838	7665131	1	PF13476	0.23795	0
NC_008095.1	NC_008095.1_NC_008095.1_6067	7663838	7665131	1	PF13304	0.26227	0
NC_008095.1	NC_008095.1_NC_008095.1_6068	7665310	7666246	1	PF05544	0.2473	0
NC_008095.1	NC_008095.1_NC_008095.1_6069	7666242	7667379	1	PF01266	0.23554	0
NC_008095.1	NC_008095.1_NC_008095.1_6069	7666242	7667379	1	PF12831	0.19375	0
NC_008095.1	NC_008095.1_NC_008095.1_6069	7666242	7667379	1	PF01494	0.21044	0
NC_008095.1	NC_008095.1_NC_008095.1_6069	7666242	7667379	1	PF13450	0.21315	0
NC_008095.1	NC_008095.1_NC_008095.1_6070	7667371	7667641	1	PF13510	0.14408	0
NC_008095.1	NC_008095.1_NC_008095.1_6071	7667633	7668911	1	PF01946	0.18471	0
NC_008095.1	NC_008095.1_NC_008095.1_6071	7667633	7668911	1	PF07992	0.19406	0
NC_008095.1	NC_008095.1_NC_008095.1_6071	7667633	7668911	1	PF05834	0.23549	0
NC_008095.1	NC_008095.1_NC_008095.1_6071	7667633	7668911	1	PF01266	0.22705	0
NC_008095.1	NC_008095.1_NC_008095.1_6071	7667633	7668911	1	PF12831	0.20032	0
NC_008095.1	NC_008095.1_NC_008095.1_6071	7667633	7668911	1	PF00890	0.20599	0
NC_008095.1	NC_008095.1_NC_008095.1_6071	7667633	7668911	1	PF03486	0.19225	0
NC_008095.1	NC_008095.1_NC_008095.1_6071	7667633	7668911	1	PF01134	0.16223	0
NC_008095.1	NC_008095.1_NC_008095.1_6071	7667633	7668911	1	PF13454	0.20724	0
NC_008095.1	NC_008095.1_NC_008095.1_6071	7667633	7668911	1	PF13738	0.13725	0
NC_008095.1	NC_008095.1_NC_008095.1_6071	7667633	7668911	1	PF13450	0.19742	0
NC_008095.1	NC_008095.1_NC_008095.1_6072	7668907	7669798	1	PF00701	0.15335	0
NC_008095.1	NC_008095.1_NC_008095.1_6073	7669868	7671443	1	PF00171	0.24491	0
NC_008095.1	NC_008095.1_NC_008095.1_6074	7671485	7673726	-1	PF04151	0.22177	0
NC_008095.1	NC_008095.1_NC_008095.1_6074	7671485	7673726	-1	PF01752	0.20644	0
NC_008095.1	NC_008095.1_NC_008095.1_6074	7671485	7673726	-1	PF08453	0.25077	0
NC_008095.1	NC_008095.1_NC_008095.1_6075	7673906	7674668	1	PF08448	0.1955	0
NC_008095.1	NC_008095.1_NC_008095.1_6075	7673906	7674668	1	PF13426	0.20547	0
NC_008095.1	NC_008095.1_NC_008095.1_6075	7673906	7674668	1	PF12833	0.28464	0
NC_008095.1	NC_008095.1_NC_008095.1_6075	7673906	7674668	1	PF00165	0.26791	0
NC_008095.1	NC_008095.1_NC_008095.1_6076	7674719	7675667	-1	PF08237	0.28561	0
NC_008095.1	NC_008095.1_NC_008095.1_6077	7675787	7676243	-1	PF07098	0.20057	0
NC_008095.1	NC_008095.1_NC_008095.1_6078	7676555	7677443	1	PF00140	0.08311	0
NC_008095.1	NC_008095.1_NC_008095.1_6078	7676555	7677443	1	PF04542	0.09433	0
NC_008095.1	NC_008095.1_NC_008095.1_6078	7676555	7677443	1	PF02271	0.09904	0
NC_008095.1	NC_008095.1_NC_008095.1_6078	7676555	7677443	1	PF04539	0.07959	0
NC_008095.1	NC_008095.1_NC_008095.1_6078	7676555	7677443	1	PF04545	0.11161	0
NC_008095.1	NC_008095.1_NC_008095.1_6079	7677532	7678801	-1	PF06224	0.10739	0
NC_008095.1	NC_008095.1_NC_008095.1_6080	7678931	7679756	-1	PF08643	0.0675	0
NC_008095.1	NC_008095.1_NC_008095.1_6080	7678931	7679756	-1	PF13561	0.06258	0
NC_008095.1	NC_008095.1_NC_008095.1_6080	7678931	7679756	-1	PF00106	0.05685	0
NC_008095.1	NC_008095.1_NC_008095.1_6080	7678931	7679756	-1	PF13460	0.05226	0
NC_008095.1	NC_008095.1_NC_008095.1_6080	7678931	7679756	-1	PF01370	0.05214	0
NC_008095.1	NC_008095.1_NC_008095.1_6080	7678931	7679756	-1	PF08659	0.05037	0
NC_008095.1	NC_008095.1_NC_008095.1_6080	7678931	7679756	-1	PF16363	0.05663	0
NC_008095.1	NC_008095.1_NC_008095.1_6080	7678931	7679756	-1	PF04321	0.06174	0
NC_008095.1	NC_008095.1_NC_008095.1_6082	7680121	7681897	1	PF17164	0.05449	0
NC_008095.1	NC_008095.1_NC_008095.1_6084	7681996	7682371	-1	PF12840	0.03927	0
NC_008095.1	NC_008095.1_NC_008095.1_6084	7681996	7682371	-1	PF12802	0.02799	0
NC_008095.1	NC_008095.1_NC_008095.1_6084	7681996	7682371	-1	PF01047	0.02301	0
NC_008095.1	NC_008095.1_NC_008095.1_6084	7681996	7682371	-1	PF01022	0.01974	0
NC_008095.1	NC_008095.1_NC_008095.1_6085	7682455	7683622	-1	PF00089	0.01109	0
NC_008095.1	NC_008095.1_NC_008095.1_6085	7682455	7683622	-1	PF13365	0.00966	0
NC_008095.1	NC_008095.1_NC_008095.1_6089	7685388	7689132	1	PF00133	0.00489	0
NC_008095.1	NC_008095.1_NC_008095.1_6089	7685388	7689132	1	PF09334	0.00377	0
NC_008095.1	NC_008095.1_NC_008095.1_6089	7685388	7689132	1	PF08264	0.00472	0
NC_008095.1	NC_008095.1_NC_008095.1_6091	7689504	7690239	-1	PF13460	0.01102	0
NC_008095.1	NC_008095.1_NC_008095.1_6091	7689504	7690239	-1	PF13561	0.01138	0
NC_008095.1	NC_008095.1_NC_008095.1_6091	7689504	7690239	-1	PF00106	0.01346	0
NC_008095.1	NC_008095.1_NC_008095.1_6091	7689504	7690239	-1	PF08659	0.01819	0
NC_008095.1	NC_008095.1_NC_008095.1_6091	7689504	7690239	-1	PF01370	0.03015	0
NC_008095.1	NC_008095.1_NC_008095.1_6092	7690582	7691962	1	PF00512	0.03464	0
NC_008095.1	NC_008095.1_NC_008095.1_6092	7690582	7691962	1	PF02518	0.02443	0
NC_008095.1	NC_008095.1_NC_008095.1_6092	7690582	7691962	1	PF13581	0.03102	0
NC_008095.1	NC_008095.1_NC_008095.1_6093	7691948	7692500	1	PF00072	0.03851	0
NC_008095.1	NC_008095.1_NC_008095.1_6093	7691948	7692500	1	PF02954	0.02656	0
NC_008095.1	NC_008095.1_NC_008095.1_6093	7691948	7692500	1	PF13556	0.03775	0
NC_008095.1	NC_008095.1_NC_008095.1_6100	7696321	7696756	-1	PF13358	0.08201	0
NC_008095.1	NC_008095.1_NC_008095.1_6101	7697381	7697678	1	PF12840	0.08968	0
NC_008095.1	NC_008095.1_NC_008095.1_6101	7697381	7697678	1	PF04967	0.06172	0
NC_008095.1	NC_008095.1_NC_008095.1_6101	7697381	7697678	1	PF01022	0.0583	0
NC_008095.1	NC_008095.1_NC_008095.1_6101	7697381	7697678	1	PF13412	0.06594	0
NC_008095.1	NC_008095.1_NC_008095.1_6102	7697847	7699032	1	PF07690	0.09992	0
NC_008095.1	NC_008095.1_NC_008095.1_6102	7697847	7699032	1	PF00083	0.08795	0
NC_008095.1	NC_008095.1_NC_008095.1_6102	7697847	7699032	1	PF03825	0.06502	0
NC_008095.1	NC_008095.1_NC_008095.1_6102	7697847	7699032	1	PF12832	0.08378	0
NC_008095.1	NC_008095.1_NC_008095.1_6103	7699069	7699735	1	PF13358	0.13271	0
NC_008095.1	NC_008095.1_NC_008095.1_6104	7700012	7701593	1	PF05048	0.25746	0
NC_008095.1	NC_008095.1_NC_008095.1_6104	7700012	7701593	1	PF13229	0.36057	0
NC_008095.1	NC_008095.1_NC_008095.1_6110	7706772	7707588	1	PF01135	0.50645	0
NC_008095.1	NC_008095.1_NC_008095.1_6110	7706772	7707588	1	PF01564	0.43849	0
NC_008095.1	NC_008095.1_NC_008095.1_6110	7706772	7707588	1	PF13649	0.56017	0
NC_008095.1	NC_008095.1_NC_008095.1_6110	7706772	7707588	1	PF08242	0.57173	0
NC_008095.1	NC_008095.1_NC_008095.1_6112	7710233	7710710	-1	PF06983	0.35957	0
NC_008095.1	NC_008095.1_NC_008095.1_6114	7711248	7715202	1	PF07250	0.33155	0
NC_008095.1	NC_008095.1_NC_008095.1_6114	7711248	7715202	1	PF13418	0.28391	0
NC_008095.1	NC_008095.1_NC_008095.1_6114	7711248	7715202	1	PF13964	0.29846	0
NC_008095.1	NC_008095.1_NC_008095.1_6114	7711248	7715202	1	PF01344	0.29953	0
NC_008095.1	NC_008095.1_NC_008095.1_6114	7711248	7715202	1	PF13415	0.30514	0
NC_008095.1	NC_008095.1_NC_008095.1_6114	7711248	7715202	1	PF07646	0.3029	0
NC_008095.1	NC_008095.1_NC_008095.1_6114	7711248	7715202	1	PF02494	0.28445	0
NC_008095.1	NC_008095.1_NC_008095.1_6115	7715226	7716822	1	PF02412	0.21552	0
NC_008095.1	NC_008095.1_NC_008095.1_6115	7715226	7716822	1	PF09476	0.20216	0
NC_008095.1	NC_008095.1_NC_008095.1_6115	7715226	7716822	1	PF00691	0.19022	0
NC_008095.1	NC_008095.1_NC_008095.1_6117	7719280	7720690	1	PF00027	0.2717	0
NC_008095.1	NC_008095.1_NC_008095.1_6118	7720725	7722123	1	PF00027	0.23789	0
NC_008095.1	NC_008095.1_NC_008095.1_6120	7722661	7723249	-1	PF00440	0.31143	0
NC_008095.1	NC_008095.1_NC_008095.1_6121	7723306	7723735	1	PF00903	0.20087	0
NC_008095.1	NC_008095.1_NC_008095.1_6121	7723306	7723735	1	PF12681	0.2187	0
NC_008095.1	NC_008095.1_NC_008095.1_6122	7723792	7725667	-1	PF07591	0.16814	0
NC_008095.1	NC_008095.1_NC_008095.1_6122	7723792	7725667	-1	PF01079	0.16727	0
NC_008095.1	NC_008095.1_NC_008095.1_6122	7723792	7725667	-1	PF14623	0.1447	0
NC_008095.1	NC_008095.1_NC_008095.1_6122	7723792	7725667	-1	PF05203	0.14736	0
NC_008095.1	NC_008095.1_NC_008095.1_6126	7728333	7728873	-1	PF00440	0.19044	0
NC_008095.1	NC_008095.1_NC_008095.1_6127	7728945	7730106	1	PF13483	0.07212	0
NC_008095.1	NC_008095.1_NC_008095.1_6127	7728945	7730106	1	PF00753	0.06729	0
NC_008095.1	NC_008095.1_NC_008095.1_6127	7728945	7730106	1	PF12706	0.0712	0
NC_008095.1	NC_008095.1_NC_008095.1_6130	7732754	7734353	1	PF04434	0.08085	0
NC_008095.1	NC_008095.1_NC_008095.1_6131	7734531	7735815	1	PF00078	0.06135	0
NC_008095.1	NC_008095.1_NC_008095.1_6132	7735823	7736243	-1	PF04828	0.09308	0
NC_008095.1	NC_008095.1_NC_008095.1_6133	7736624	7737953	1	PF13353	0.08815	0
NC_008095.1	NC_008095.1_NC_008095.1_6133	7736624	7737953	1	PF13394	0.0869	0
NC_008095.1	NC_008095.1_NC_008095.1_6133	7736624	7737953	1	PF04055	0.08174	0
NC_008095.1	NC_008095.1_NC_008095.1_6134	7738246	7738549	1	PF06127	0.07391	0
NC_008095.1	NC_008095.1_NC_008095.1_6135	7738565	7739801	-1	PF01494	0.06504	0
NC_008095.1	NC_008095.1_NC_008095.1_6135	7738565	7739801	-1	PF00070	0.05069	0
NC_008095.1	NC_008095.1_NC_008095.1_6135	7738565	7739801	-1	PF07992	0.06104	0
NC_008095.1	NC_008095.1_NC_008095.1_6135	7738565	7739801	-1	PF03486	0.06174	0
NC_008095.1	NC_008095.1_NC_008095.1_6135	7738565	7739801	-1	PF01266	0.07436	0
NC_008095.1	NC_008095.1_NC_008095.1_6135	7738565	7739801	-1	PF13450	0.07985	0
NC_008095.1	NC_008095.1_NC_008095.1_6135	7738565	7739801	-1	PF00890	0.0695	0
NC_008095.1	NC_008095.1_NC_008095.1_6135	7738565	7739801	-1	PF13738	0.07661	0
NC_008095.1	NC_008095.1_NC_008095.1_6136	7740387	7742247	1	PF00149	0.05937	0
NC_008095.1	NC_008095.1_NC_008095.1_6136	7740387	7742247	1	PF02872	0.06633	0
NC_008095.1	NC_008095.1_NC_008095.1_6137	7742260	7742560	-1	PF13586	0.09906	0
NC_008095.1	NC_008095.1_NC_008095.1_6137	7742260	7742560	-1	PF13359	0.06869	0
NC_008095.1	NC_008095.1_NC_008095.1_6137	7742260	7742560	-1	PF01609	0.08103	0
NC_008095.1	NC_008095.1_NC_008095.1_6138	7743193	7744933	-1	PF13646	0.08873	0
NC_008095.1	NC_008095.1_NC_008095.1_6140	7747731	7749003	1	PF06739	0.13227	0
NC_008095.1	NC_008095.1_NC_008095.1_6141	7749839	7751633	1	PF01522	0.11337	0
NC_008095.1	NC_008095.1_NC_008095.1_6142	7752058	7752412	1	PF12840	0.1239	0
NC_008095.1	NC_008095.1_NC_008095.1_6142	7752058	7752412	1	PF01022	0.10602	0
NC_008095.1	NC_008095.1_NC_008095.1_6142	7752058	7752412	1	PF12802	0.12459	0
NC_008095.1	NC_008095.1_NC_008095.1_6142	7752058	7752412	1	PF13518	0.14025	0
NC_008095.1	NC_008095.1_NC_008095.1_6143	7752416	7752902	1	PF10604	0.12139	0
NC_008095.1	NC_008095.1_NC_008095.1_6143	7752416	7752902	1	PF08327	0.10904	0
NC_008095.1	NC_008095.1_NC_008095.1_6144	7753018	7754152	1	PF00135	0.07756	0
NC_008095.1	NC_008095.1_NC_008095.1_6144	7753018	7754152	1	PF07859	0.053	0
NC_008095.1	NC_008095.1_NC_008095.1_6144	7753018	7754152	1	PF00326	0.0429	0
NC_008095.1	NC_008095.1_NC_008095.1_6144	7753018	7754152	1	PF01738	0.03486	0
NC_008095.1	NC_008095.1_NC_008095.1_6144	7753018	7754152	1	PF12146	0.04154	0
NC_008095.1	NC_008095.1_NC_008095.1_6145	7754698	7755337	1	PF14771	0.02643	0
NC_008095.1	NC_008095.1_NC_008095.1_6146	7755543	7757373	-1	PF13180	0.01042	0
NC_008095.1	NC_008095.1_NC_008095.1_6146	7755543	7757373	-1	PF00595	0.00747	0
NC_008095.1	NC_008095.1_NC_008095.1_6146	7755543	7757373	-1	PF13650	0.00956	0
NC_008095.1	NC_008095.1_NC_008095.1_6146	7755543	7757373	-1	PF13975	0.00882	0
NC_008095.1	NC_008095.1_NC_008095.1_6146	7755543	7757373	-1	PF09668	0.01189	0
NC_008095.1	NC_008095.1_NC_008095.1_6147	7757369	7758206	-1	PF11495	0.00686	0
NC_008095.1	NC_008095.1_NC_008095.1_6147	7757369	7758206	-1	PF01978	0.01417	0
NC_008095.1	NC_008095.1_NC_008095.1_6150	7759731	7761237	-1	PF03537	0.02067	0
NC_008095.1	NC_008095.1_NC_008095.1_6150	7759731	7761237	-1	PF14741	0.02334	0
NC_008095.1	NC_008095.1_NC_008095.1_6151	7761535	7762657	1	PF04116	0.04038	0
NC_008095.1	NC_008095.1_NC_008095.1_6153	7763755	7765294	1	PF08281	0.02512	0
NC_008095.1	NC_008095.1_NC_008095.1_6153	7763755	7765294	1	PF04545	0.01377	0
NC_008095.1	NC_008095.1_NC_008095.1_6153	7763755	7765294	1	PF00665	0.01393	0
NC_008095.1	NC_008095.1_NC_008095.1_6154	7765477	7766239	1	PF01695	0.00908	0
NC_008095.1	NC_008095.1_NC_008095.1_6154	7765477	7766239	1	PF00308	0.00484	0
NC_008095.1	NC_008095.1_NC_008095.1_6154	7765477	7766239	1	PF05673	0.00565	0
NC_008095.1	NC_008095.1_NC_008095.1_6154	7765477	7766239	1	PF00158	0.00566	0
NC_008095.1	NC_008095.1_NC_008095.1_6154	7765477	7766239	1	PF14532	0.00567	0
NC_008095.1	NC_008095.1_NC_008095.1_6154	7765477	7766239	1	PF13481	0.00638	0
NC_008095.1	NC_008095.1_NC_008095.1_6154	7765477	7766239	1	PF03969	0.00554	0
NC_008095.1	NC_008095.1_NC_008095.1_6154	7765477	7766239	1	PF13191	0.00983	0
NC_008095.1	NC_008095.1_NC_008095.1_6154	7765477	7766239	1	PF07728	0.00701	0
NC_008095.1	NC_008095.1_NC_008095.1_6154	7765477	7766239	1	PF00004	0.0077	0
NC_008095.1	NC_008095.1_NC_008095.1_6154	7765477	7766239	1	PF13521	0.01404	0
NC_008095.1	NC_008095.1_NC_008095.1_6156	7766759	7767593	-1	PF08713	0.01594	0
NC_008095.1	NC_008095.1_NC_008095.1_6158	7769031	7770321	1	PF13546	0.02381	0
NC_008095.1	NC_008095.1_NC_008095.1_6158	7769031	7770321	1	PF01609	0.02024	0
NC_008095.1	NC_008095.1_NC_008095.1_6159	7771558	7771702	1	PF04634	0.01568	0
NC_008095.1	NC_008095.1_NC_008095.1_6160	7772192	7772579	1	PF00072	0.02134	0
NC_008095.1	NC_008095.1_NC_008095.1_6161	7772592	7773264	-1	PF00834	0.01067	0
NC_008095.1	NC_008095.1_NC_008095.1_6162	7773424	7774927	1	PF13185	0.00808	0
NC_008095.1	NC_008095.1_NC_008095.1_6162	7773424	7774927	1	PF13492	0.00617	0
NC_008095.1	NC_008095.1_NC_008095.1_6162	7773424	7774927	1	PF01590	0.00514	0
NC_008095.1	NC_008095.1_NC_008095.1_6162	7773424	7774927	1	PF01966	0.0025	0
NC_008095.1	NC_008095.1_NC_008095.1_6162	7773424	7774927	1	PF13487	0.003	0
NC_008095.1	NC_008095.1_NC_008095.1_6163	7774931	7776365	-1	PF02887	0.00263	0
NC_008095.1	NC_008095.1_NC_008095.1_6163	7774931	7776365	-1	PF00224	0.00289	0
NC_008095.1	NC_008095.1_NC_008095.1_6164	7776466	7777375	-1	PF10263	0.00476	0
NC_008095.1	NC_008095.1_NC_008095.1_6165	7777505	7778963	-1	PF05670	0.0035	0
NC_008095.1	NC_008095.1_NC_008095.1_6165	7777505	7778963	-1	PF05833	0.00274	0
NC_008095.1	NC_008095.1_NC_008095.1_6167	7779655	7780963	1	PF00232	0.00272	0
NC_008095.1	NC_008095.1_NC_008095.1_6167	7779655	7780963	1	PF02449	0.00348	0
NC_008095.1	NC_008095.1_NC_008095.1_6168	7781028	7782042	-1	PF01207	0.00269	0
NC_008095.1	NC_008095.1_NC_008095.1_6168	7781028	7782042	-1	PF13378	0.00324	0
NC_008095.1	NC_008095.1_NC_008095.1_6169	7782137	7783565	1	PF11667	0.0041	0
NC_008095.1	NC_008095.1_NC_008095.1_6169	7782137	7783565	1	PF02163	0.00227	0
NC_008095.1	NC_008095.1_NC_008095.1_6169	7782137	7783565	1	PF16918	0.00542	0
NC_008095.1	NC_008095.1_NC_008095.1_6170	7783647	7784712	1	PF00487	0.01252	0
NC_008095.1	NC_008095.1_NC_008095.1_6171	7784837	7786943	1	PF00654	0.00747	0
NC_008095.1	NC_008095.1_NC_008095.1_6171	7784837	7786943	1	PF00571	0.00518	0
NC_008095.1	NC_008095.1_NC_008095.1_6172	7786955	7788179	-1	PF13524	0.00884	0
NC_008095.1	NC_008095.1_NC_008095.1_6172	7786955	7788179	-1	PF00534	0.00729	0
NC_008095.1	NC_008095.1_NC_008095.1_6172	7786955	7788179	-1	PF13692	0.00771	0
NC_008095.1	NC_008095.1_NC_008095.1_6172	7786955	7788179	-1	PF13439	0.00829	0
NC_008095.1	NC_008095.1_NC_008095.1_6172	7786955	7788179	-1	PF13579	0.0115	0
NC_008095.1	NC_008095.1_NC_008095.1_6173	7788404	7788917	1	PF00583	0.01328	0
NC_008095.1	NC_008095.1_NC_008095.1_6174	7788934	7789465	-1	PF08534	0.00618	0
NC_008095.1	NC_008095.1_NC_008095.1_6174	7788934	7789465	-1	PF00578	0.00623	0
NC_008095.1	NC_008095.1_NC_008095.1_6175	7789513	7790884	-1	PF01979	0.00864	0
NC_008095.1	NC_008095.1_NC_008095.1_6176	7790985	7793088	1	PF07714	0.0109	0
NC_008095.1	NC_008095.1_NC_008095.1_6176	7790985	7793088	1	PF00069	0.00862	0
NC_008095.1	NC_008095.1_NC_008095.1_6176	7790985	7793088	1	PF01636	0.00709	0
NC_008095.1	NC_008095.1_NC_008095.1_6176	7790985	7793088	1	PF14559	0.00391	0
NC_008095.1	NC_008095.1_NC_008095.1_6176	7790985	7793088	1	PF13424	0.00441	0
NC_008095.1	NC_008095.1_NC_008095.1_6176	7790985	7793088	1	PF13428	0.00277	0
NC_008095.1	NC_008095.1_NC_008095.1_6176	7790985	7793088	1	PF13432	0.00227	0
NC_008095.1	NC_008095.1_NC_008095.1_6176	7790985	7793088	1	PF13414	0.00254	0
NC_008095.1	NC_008095.1_NC_008095.1_6176	7790985	7793088	1	PF13431	0.00257	0
NC_008095.1	NC_008095.1_NC_008095.1_6176	7790985	7793088	1	PF07719	0.00336	0
NC_008095.1	NC_008095.1_NC_008095.1_6177	7793267	7794158	1	PF00756	0.00564	0
NC_008095.1	NC_008095.1_NC_008095.1_6177	7793267	7794158	1	PF10503	0.00463	0
NC_008095.1	NC_008095.1_NC_008095.1_6177	7793267	7794158	1	PF00326	0.00708	0
NC_008095.1	NC_008095.1_NC_008095.1_6178	7794182	7794932	1	PF04794	0.00765	0
NC_008095.1	NC_008095.1_NC_008095.1_6179	7794915	7796814	-1	PF00072	0.00522	0
NC_008095.1	NC_008095.1_NC_008095.1_6179	7794915	7796814	-1	PF02518	0.00346	0
NC_008095.1	NC_008095.1_NC_008095.1_6179	7794915	7796814	-1	PF13589	0.00239	0
NC_008095.1	NC_008095.1_NC_008095.1_6179	7794915	7796814	-1	PF00512	0.00246	0
NC_008095.1	NC_008095.1_NC_008095.1_6179	7794915	7796814	-1	PF13492	0.00248	0
NC_008095.1	NC_008095.1_NC_008095.1_6179	7794915	7796814	-1	PF13185	0.00255	0
NC_008095.1	NC_008095.1_NC_008095.1_6179	7794915	7796814	-1	PF01590	0.00346	0
NC_008095.1	NC_008095.1_NC_008095.1_6180	7796976	7797345	1	PF01227	0.0029	0
NC_008095.1	NC_008095.1_NC_008095.1_6180	7796976	7797345	1	PF14819	0.00273	0
NC_008095.1	NC_008095.1_NC_008095.1_6180	7796976	7797345	1	PF14489	0.00325	0
NC_008095.1	NC_008095.1_NC_008095.1_6181	7797359	7798529	-1	PF00069	0.0073	0
NC_008095.1	NC_008095.1_NC_008095.1_6181	7797359	7798529	-1	PF07714	0.00672	0
NC_008095.1	NC_008095.1_NC_008095.1_6181	7797359	7798529	-1	PF01636	0.00863	0
NC_008095.1	NC_008095.1_NC_008095.1_6183	7798833	7799967	1	PF00614	0.00325	0
NC_008095.1	NC_008095.1_NC_008095.1_6183	7798833	7799967	1	PF13091	0.0024	0
NC_008095.1	NC_008095.1_NC_008095.1_6185	7800812	7801721	1	PF11876	0.00632	0
NC_008095.1	NC_008095.1_NC_008095.1_6186	7801827	7803345	1	PF02541	0.00217	0
NC_008095.1	NC_008095.1_NC_008095.1_6186	7801827	7803345	1	PF01966	0.00172	0
NC_008095.1	NC_008095.1_NC_008095.1_6187	7803492	7804713	1	PF13823	0.00373	0
NC_008095.1	NC_008095.1_NC_008095.1_6187	7803492	7804713	1	PF08240	0.00517	0
NC_008095.1	NC_008095.1_NC_008095.1_6187	7803492	7804713	1	PF01262	0.00499	0
NC_008095.1	NC_008095.1_NC_008095.1_6187	7803492	7804713	1	PF00107	0.00841	0
NC_008095.1	NC_008095.1_NC_008095.1_6188	7804733	7805759	-1	PF02547	0.00454	0
NC_008095.1	NC_008095.1_NC_008095.1_6189	7805755	7806484	-1	PF13561	0.00842	0
NC_008095.1	NC_008095.1_NC_008095.1_6189	7805755	7806484	-1	PF00106	0.00685	0
NC_008095.1	NC_008095.1_NC_008095.1_6189	7805755	7806484	-1	PF08659	0.00854	0
